최근성_R,빈도_F,총금액_M,RFM_SCORE,최근성_R_R,빈도_F_F,총금액_M_M
0.9306677684781416,0.05549987471811573,0.02538644388112975,3,4,5,5
0.3060244148022416,0.0001252818842395389,0.017188271128015638,1,1,1,3
0.5574216867021405,0.0020045101478326226,0.016367132390913763,1,2,2,2
0.935512388865004,0.006514657980456023,0.01865897000334594,2,4,3,4
0.9540440389579693,0.00801804059133049,0.021233071854220558,2,4,4,4
0.9815353519561807,0.0492357805061388,0.04871982948561834,5,5,5,5
0.922774554855136,0.0020045101478326226,0.015755595113269533,1,4,2,1
0.8977306778187855,0.0032573289902280114,0.020201204010266524,2,3,2,4
0.5103322743287232,0.0011275369581558504,0.015613969648313204,1,1,1,1
0.844799058993443,0.005011275369581556,0.017486674819792252,1,3,3,3
0.7322877291330493,0.0021297920320721615,0.016159116685604682,1,2,2,2
0.9728846429442188,0.012277624655474814,0.018928054862864856,2,5,4,4
0.9970761050219897,0.03821097469305937,0.03504298186619653,4,5,5,5
0.7349082537218707,0.0011275369581558504,0.01569061443215994,1,2,1,1
0.9976437612716988,0.032448008018040576,0.024030201216343906,3,5,5,5
0.8390275769267276,0.002630919569030317,0.016580539660327933,1,3,2,2
0.3676179096477368,0.007892758707090951,0.015918223010948925,1,1,4,1
0.48821973694251036,0.010648960160360807,0.020154618077280136,2,1,4,4
0.5228523516788667,0.007516913054372335,0.018959981379722397,1,1,4,4
0.9007513535344511,0.010022550739163113,0.020188976083832126,2,3,4,4
0.4697885899232641,0.0018792282635930837,0.016134625593754802,1,1,2,2
0.8789812710660957,0.01390628915058882,0.021370468641447413,2,3,4,4
0.3786918594371456,0.001252818842395389,0.015759823790999012,1,1,1,1
0.8256885856425776,0.0011275369581558504,0.015603715104819227,1,3,1,1
0.354509703199534,0.0008769731896767723,0.016214970470614827,1,1,1,2
0.3756674613854163,0.002756201453269856,0.016709866720887707,1,1,2,2
0.7909964135292027,0.008519168128288646,0.019064429719640424,2,2,4,4
0.8471552977217444,0.004134302179904784,0.017136822215640363,1,3,3,3
0.9546451962322515,0.053370082686043575,0.04650925296355425,5,4,5,5
0.7186397839556149,0.0016286644951140057,0.016693233921818443,1,2,1,2
0.8628356383899408,0.010648960160360807,0.01939359704189897,2,3,4,4
0.6356856636087674,0.006138812327737407,0.019583958017687496,1,2,3,4
0.26328455211921903,0.0008769731896767723,0.017289160330844693,1,1,1,3
0.16639772788606672,0.0021297920320721615,0.016223639259960253,1,1,2,2
0.981073782284286,0.006389376096216485,0.022122151346842665,2,5,3,4
0.9729907295220336,0.004384865948383862,0.017286693602169168,1,5,3,3
0.24379626165789128,0.0023803558005512397,0.016240518731897073,1,1,2,2
0.9542729626258848,0.005512402906539712,0.019150941418189266,2,4,3,4
0.9386652075109297,0.008268604359809568,0.01911503289646981,2,4,4,4
0.351057236500483,0.006514657980456023,0.019727133997811303,1,1,3,4
0.9568748755343879,0.0021297920320721615,0.0161381494918627,1,4,2,2
0.809775598970402,0.0020045101478326226,0.01587332854905433,1,2,2,1
0.8285305892271871,0.002630919569030317,0.01615199841142673,1,3,2,2
0.820367506239566,0.02831370583813579,0.030201603972701763,3,3,5,5
0.16410663003887976,0.003507892758707089,0.0167048627855745,1,1,2,2
0.9920025609672117,0.020170383362565766,0.023845478477528007,2,5,5,5
0.348643301563195,0.001378100726634928,0.01550021821739033,1,1,1,1
0.9782615573881858,0.005387121022300173,0.01856160469862478,1,5,3,4
0.9974241434439426,0.014532698571786512,0.021399893190648347,2,5,4,4
0.30286787382025215,0.0017539463793535448,0.01599440968804163,1,1,2,2
0.6621980022222346,0.0011275369581558504,0.015831922746286555,1,2,1,1
0.8039985333995909,0.00037584565271861676,0.01564550853637887,1,2,1,1
0.8068777603448373,0.007266349285893257,0.018249387326265215,1,2,4,3
0.9437648079181532,0.005387121022300173,0.020005310514448597,2,4,3,4
0.8417504657573,0.017790027562014525,0.022541319026776866,2,3,5,5
0.7719306082111012,0.0046354297168629405,0.017432970612627923,1,2,3,3
0.8663420789619148,0.0010022550739163113,0.015499619154711985,1,3,1,1
0.8442760707764979,0.011776497118516659,0.027399646870170602,2,3,4,5
0.99743158811607,0.05449761964419943,0.01896308241005734,3,5,5,4
0.9198599657172849,0.0005011275369581556,0.015552477626330422,1,4,1,1
0.9118197198197645,0.022049611626158847,0.028342747720786748,3,3,5,5
0.8927669426778858,0.0032573289902280114,0.017506056259385682,1,3,2,3
0.9623876552446786,0.0006264094211976945,0.017324927896639836,1,4,1,3
0.9114716813978117,0.027937860185417177,0.023086430825087257,2,3,5,5
0.7905534555376263,0.0017539463793535448,0.016193686126043137,1,2,2,2
0.4510410443386061,0.002630919569030317,0.016814033148957106,1,1,2,3
0.9115107659264801,0.00814332247557003,0.015850282255428696,1,3,4,1
0.5121208568073151,0.00939614131796542,0.01606340761299423,1,1,4,2
0.9948668985682034,0.042721122525682775,0.03488909323582471,4,5,5,5
0.997744264345418,0.022300175394637925,0.027260593850833032,3,5,5,5
0.8851733771080055,0.003006765221748934,0.019622756135855433,2,3,2,4
0.7719101353627511,0.0046354297168629405,0.01724408967404471,1,2,3,3
0.8953781614265482,0.010774242044600346,0.016136070391979042,1,3,4,2
0.9680623565737386,0.012152342771235275,0.0173186201190267,2,4,4,3
0.7429354714431684,0.015409671761463288,0.017513914552166287,2,2,4,3
0.932607105567312,0.006389376096216485,0.018337484778962607,1,4,3,4
0.14526974838869378,0.00037584565271861676,0.015432665090661966,1,1,1,1
0.823391904291295,0.01503382610874467,0.02758211431419745,2,3,4,5
0.8043279601412254,0.01691305437233775,0.02973081118548689,3,2,5,5
0.9252443248333789,0.004134302179904784,0.017167339173254737,1,4,3,3
0.9864395297200617,0.021799047857679766,0.017241341033520548,2,5,5,3
0.9812785107677876,0.004009020295665245,0.015723633357430922,1,5,3,1
0.4237619044960237,0.0016286644951140057,0.01560907142994323,1,1,1,1
0.782691881771162,0.010147832623402651,0.02144982682683723,2,2,4,4
0.7750871491930906,0.006013530443497868,0.01784910774018933,1,2,3,3
0.614263619562365,0.010523678276121268,0.017391741004765537,1,2,4,3
0.9492701429563166,0.0046354297168629405,0.01595568204783586,1,4,3,2
0.8927018017967716,0.02192432974191931,0.018191560158314645,2,3,5,3
0.5365542707292242,0.005387121022300173,0.015788754994464835,1,2,3,1
0.954470246437259,0.010523678276121268,0.01642622816218318,1,4,4,2
0.34882569603031477,0.0032573289902280114,0.015953109602217092,1,1,2,2
0.9676100927420029,0.04259584064144323,0.022482293733469612,3,4,5,5
0.45048827743315156,0.004009020295665245,0.019987127200211854,1,1,3,4
0.8661876020152728,0.0031320471059884726,0.01614660684732165,1,3,2,2
0.9384027828184411,0.005637684790779251,0.017688911332204387,1,4,3,3
0.9735044118988194,0.016161363066900518,0.038730917431014845,4,5,5,5
0.9332752648907402,0.010523678276121268,0.020952851476680686,2,4,4,4
0.9620154216383118,0.002756201453269856,0.016754972616668775,1,4,2,3
0.17206126220693582,0.0011275369581558504,0.015524991221088835,1,1,1,1
0.5843453434506427,0.006514657980456023,0.01786144138356697,1,2,3,3
0.17989305728489086,0.002881483337509395,0.015610974334921491,1,1,2,1
0.9167443704319956,0.001252818842395389,0.016331963887796966,1,3,1,2
0.9595605410043235,0.022425457278877462,0.023725524985935238,2,4,5,5
0.962404405756965,0.002505637684790778,0.016447019161019764,1,4,2,2
0.970526543047886,0.011024805813079424,0.02207281677333212,2,5,4,4
0.8284300861534681,0.007141067401653718,0.019045823537630735,2,3,3,4
0.9058602597818339,0.0018792282635930837,0.015982957019190967,1,3,2,2
0.7106349002506993,0.01603608118266098,0.022122715170539927,2,2,5,4
0.8603547014035069,0.0031320471059884726,0.016508053076248516,1,3,2,2
0.9865083929372396,0.020671510899523918,0.017565469181484803,2,5,5,3
0.8742315702488567,0.005011275369581556,0.015699142265581046,1,3,3,1
0.9980569405747658,0.03294913555499873,0.0328364930659376,3,5,5,5
0.16410663003887976,0.002255073916311701,0.015882737357002415,1,1,2,1
0.8799192997541397,0.012277624655474814,0.017552360280523427,2,3,4,3
0.8283575006002267,0.002756201453269856,0.016620535903852554,1,3,2,2
0.9306659073101097,0.0032573289902280114,0.015688288659408727,1,4,2,1
0.9228285287280592,0.005261839138060634,0.016097765619546216,1,4,3,2
0.8931819831489846,0.012152342771235275,0.017498409400491542,2,3,4,3
0.9681516926392665,0.02843898772237533,0.019039832910847314,2,4,5,4
0.761697906372081,0.00939614131796542,0.019190550032922016,2,2,4,4
0.9358957894795616,0.02505637684790778,0.020784268191198958,2,4,5,4
0.16366367204730345,0.002881483337509395,0.016518695248534367,1,1,2,2
0.8929083914483051,0.005387121022300173,0.017026806116711854,1,3,3,3
0.5361578419384437,0.001503382610874467,0.01573409933481137,1,2,1,1
0.6886191436021418,0.002255073916311701,0.015862756854730646,1,2,2,1
0.9195044826232046,0.010648960160360807,0.017478781288030567,1,4,4,3
0.32431225188303675,0.002255073916311701,0.01601562355465116,1,1,2,2
0.8420426691382978,0.011651215234277118,0.02083205224954202,2,3,4,4
0.938415810994664,0.007266349285893257,0.04256865390439981,4,4,4,5
0.986871320703447,0.009897268854923575,0.022141744220322564,2,5,4,4
0.7343499033123208,0.001378100726634928,0.02575758082985333,2,2,1,5
0.9354565538240488,0.01829115509897268,0.022569334016734638,2,4,5,5
0.9116503535288677,0.023427712352793773,0.020659874587990235,2,3,5,4
0.8202204739650509,0.007642194938611874,0.018883371834856742,2,3,4,4
0.9032564857052988,0.007892758707090951,0.01842734418071395,2,3,4,4
0.8607139068336507,0.01252818842395389,0.017965290660806658,2,3,4,3
0.9595530963321962,0.0008769731896767723,0.015541342108309474,1,4,1,1
0.8017595482572953,0.004885993485342017,0.01875055611517015,1,2,3,4
0.42375259865586445,0.00814332247557003,0.016359450293038556,1,1,4,2
0.9172282741202725,0.0033826108744675503,0.016939624877522513,1,4,2,3
0.9780531065686204,0.018416436983212214,0.02426256705757855,2,5,5,5
0.6787642588735839,0.0005011275369581556,0.01599754595735766,1,2,1,2
0.9757862039058472,0.009897268854923575,0.02099485634212681,2,5,4,4
0.3137892078310506,0.002756201453269856,0.01633055432855381,1,1,2,2
0.9570665758416668,0.012152342771235275,0.021485101046897267,2,4,4,4
0.9064372218717022,0.0006264094211976945,0.015441122446120916,1,3,1,1
0.8789514923775865,0.007767476822851413,0.01896812158435163,2,3,4,4
0.8851547654276871,0.020671510899523918,0.02464952630880659,2,3,5,5
0.6946474668572503,0.00689050363317464,0.01839686246208065,1,2,3,4
0.5602078552457952,0.006013530443497868,0.016447019161019764,1,2,3,2
0.9731656793170258,0.0018792282635930837,0.016455793667308427,1,5,2,2
0.975587058926441,0.01390628915058882,0.023642184795683502,2,5,4,5
0.472816710311057,0.013405161613630664,0.020574208624987288,2,1,4,4
0.7721074191741253,0.007141067401653718,0.01820695959304615,1,2,3,3
0.5205891713521572,0.001503382610874467,0.015776844218860147,1,1,1,1
0.8395096194469726,0.001378100726634928,0.015407469219190513,1,3,1,1
0.6009879079912972,0.010774242044600346,0.016184030645227505,1,2,4,2
0.9945728340191737,0.06264094211976946,0.03701396855590479,5,5,5,5
0.8656273904376909,0.0010022550739163113,0.015879319175837757,1,3,1,1
0.7992823336069249,0.003006765221748934,0.016341478412688286,1,2,2,2
0.19341630420419248,0.0018792282635930837,0.014857353485566903,1,1,2,1
0.9516859390616363,0.00801804059133049,0.01650787688134312,1,4,4,2
0.5953206513343644,0.003006765221748934,0.01682467532124295,1,2,2,3
0.5950172809451756,0.0018792282635930837,0.01592882994425369,1,2,2,1
0.9974260046119744,0.026935605111500865,0.02286988728635707,2,5,5,5
0.9542580732816301,0.007015785517414178,0.01802635981501649,1,4,3,3
0.4989661211583165,0.0002505637684790778,0.015318843181776932,1,1,1,1
0.2359067703709494,0.0037584565271861674,0.01533551121982728,1,1,3,1
0.9945114154741233,0.004760711601102479,0.026101759958051512,2,5,3,5
0.5118156252500945,0.0008769731896767723,0.01536289190812563,1,1,1,1
0.8312125323610592,0.0006264094211976945,0.018315918522542284,1,3,1,4
0.8421226993636667,0.0010022550739163113,0.01571616269344218,1,3,1,1
0.9355049441928766,0.006765221748935101,0.020278271661886203,2,4,3,4
0.12925811981083088,0.00037584565271861676,0.01499640650490447,1,1,1,1
0.9915912428321767,0.07316462039589074,0.23589231178816156,23,5,5,5
0.9170961311900121,0.011150087697318962,0.023933470213282165,2,4,4,5
0.8977548730031993,0.001378100726634928,0.015642337028081765,1,3,1,1
0.585035836790453,0.0016286644951140057,0.01619657572249161,1,2,1,2
0.9303364805684751,0.02455524931094963,0.023091223326514,2,4,5,5
0.1477711582234779,0.0,0.015459799106092765,1,1,1,1
0.9868657371993516,0.016787772488098214,0.023197609810391366,2,5,5,5
0.9812059252145461,0.0033826108744675503,0.01761769335144382,1,5,2,3
0.19022626219763,0.0023803558005512397,0.01627484149946798,1,1,2,2
0.28500066071465135,0.005888248559258329,0.01795087791754536,1,1,3,3
0.27380201266710963,0.006264094211976945,0.01615534611462923,1,1,3,2
0.9916954682419592,0.04322225006264093,0.03713039814938966,4,5,5,5
0.9164074990182339,0.0008769731896767723,0.015745164374870165,1,3,1,1
0.4154834290904286,0.001503382610874467,0.015997405001433342,1,1,1,2
0.3406681965467888,0.0011275369581558504,0.015915580087368004,1,1,1,1
0.2476246842993726,0.013405161613630664,0.0188231484161928,1,1,4,4
0.2791677601028854,0.002505637684790778,0.015596455874716962,1,1,2,1
0.9143918540397582,0.01277875219243297,0.020156309548371925,2,3,4,4
0.34076311611641236,0.001378100726634928,0.016189422209332584,1,1,1,2
0.9600891127253641,0.007391631170132796,0.018779945425389997,2,4,4,4
0.6891030472904184,0.005261839138060634,0.017927937340862957,1,2,3,3
0.903656636832143,0.0033826108744675503,0.016956187198629624,1,3,2,3
0.6786805063121513,0.010648960160360807,0.023457849685659476,2,2,4,5
0.4188949500927792,0.0006264094211976945,0.015813422281220107,1,1,1,1
0.8683651686125179,0.014657980456026053,0.02148675727900798,2,3,4,4
0.8979316839662236,0.005136557253821095,0.01891378307552788,1,3,3,4
0.9246152500386192,0.0023803558005512397,0.01628432078537822,1,4,2,2
0.9032918478979038,0.007767476822851413,0.01868994506771434,2,3,4,4
0.6377143367634659,0.005261839138060634,0.01776125696035949,1,2,3,3
0.4132537497882922,0.0046354297168629405,0.017260828190057215,1,1,3,3
0.9252908540341747,0.004009020295665245,0.016842435767706745,1,4,3,3
0.9354993606887811,0.025933350037584554,0.02485690771245625,3,4,5,5
0.9868769042075425,0.024179403658231013,0.017660473474473668,2,5,5,3
0.4643967861350427,0.0036331746429466285,0.016305887041798535,1,1,3,2
0.9518422771763102,0.0002505637684790778,0.015873504743959724,1,4,1,1
0.35652348700997777,0.002756201453269856,0.016345178505701576,1,1,2,2
0.8093214739706344,0.004259584064144323,0.01745725027059132,1,2,3,3
0.9569269882392792,0.04034076672513153,0.026041783212255126,3,4,5,5
0.9943401880151946,0.005136557253821095,0.019831723293653652,2,5,3,4
0.7456695272819316,0.008895013781007263,0.019184066060403487,2,2,4,4
0.5954769894490385,0.0031320471059884726,0.01613652849873307,1,2,2,2
8.18913934006705e-05,0.0,0.015389673533745638,1,1,1,1
0.7450478971592992,0.0033826108744675503,0.0184507076251693,1,2,2,4
0.8578923760973912,0.002881483337509395,0.020913947641569522,2,3,2,4
0.22848257109196593,0.0010022550739163113,0.016153126058821257,1,1,1,2
0.6678298966865626,0.00939614131796542,0.019289501091791728,2,2,4,4
0.23081275346782135,0.004259584064144323,0.01772129595581595,1,1,3,3
0.5951978142442634,0.001378100726634928,0.01610502484964848,1,2,1,2
0.9919150860697156,0.0428464044099223,0.02270204401947799,3,5,5,5
0.9950753493877688,0.017790027562014525,0.03324004987725382,3,5,5,5
0.9703348427406071,0.014532698571786512,0.02635234435250398,2,4,4,5
0.9117750517870004,0.003006765221748934,0.017432864895684682,1,3,2,3
0.8556533909550956,0.007015785517414178,0.016119789982720564,1,3,3,2
0.8661280446382541,0.008644450012528185,0.018882032753575743,2,3,4,4
0.4535480376774857,0.0016286644951140057,0.015109171244357135,1,1,1,1
0.8314209831806245,0.0020045101478326226,0.02106265614172272,2,3,2,4
0.8123067874936953,0.025933350037584554,0.020471698429028597,2,3,5,4
0.9948817879124582,0.04986218992733649,0.07482412665030755,8,5,5,5
0.9948966772567128,0.017790027562014525,0.024876958692690177,2,5,5,5
0.8286385369730336,0.014908544224505133,0.02438301389490643,2,3,4,5
0.9114325968691431,0.022049611626158847,0.019098682009249173,2,3,5,4
0.7828314693735494,0.002630919569030317,0.016324916091581175,1,2,2,2
0.999953470799204,0.02731145076421948,0.10584373309079517,10,5,5,5
0.7242400385634016,0.0010022550739163113,0.01573889183623811,1,2,1,1
0.9813492351529973,0.007015785517414178,0.01637780980218069,1,5,3,2
0.32990133948263256,0.0020045101478326226,0.01555966637847053,1,1,2,1
0.9677347910001359,0.014282134803307436,0.01832296631875808,2,4,4,4
0.9755126122051676,0.0037584565271861674,0.02378779226550175,2,5,3,5
0.016527172122680754,0.0007516913054372335,0.01592107736841632,1,1,1,1
0.7989119611685901,0.0037584565271861674,0.01619819671562124,1,2,3,2
0.9896109600463059,0.005512402906539712,0.01633830690439118,1,5,3,2
0.8849574816163129,0.0020045101478326226,0.018801088814037376,1,3,2,4
0.8233025682257671,0.001503382610874467,0.015798269519356156,1,3,1,1
0.9976567894479218,0.05487346529691804,0.14320787140168156,14,5,5,5
0.6890304617371771,0.004760711601102479,0.017536643694962217,1,2,3,3
0.17181186569067017,0.004009020295665245,0.0170766340359575,1,1,3,3
0.8228261092096177,0.002756201453269856,0.016253733349801684,1,3,2,2
0.6302156907632092,0.00814332247557003,0.02887446870628714,2,2,4,5
0.3165921268869918,0.0020045101478326226,0.01608553769311182,1,1,2,2
0.9195640400002234,0.017038336256577292,0.024397426638167723,2,4,5,5
0.8608590779401336,0.001503382610874467,0.018367367434917563,1,3,1,4
0.8310301378939395,0.0011275369581558504,0.01601262824125945,1,3,1,2
0.016741206446341597,0.0007516913054372335,0.015505962171306198,1,1,1,1
0.9865400327937808,0.00939614131796542,0.021267747011602257,2,5,4,4
0.18262152961955863,0.001378100726634928,0.015655551645986376,1,1,1,1
0.9244793847722954,0.004384865948383862,0.018278952831390454,1,4,3,3
0.509217434677655,0.0016286644951140057,0.017194437949704454,1,1,1,3
0.8876170907338028,0.004384865948383862,0.01700855232451295,1,3,3,3
0.8952311291520333,0.008769731896767724,0.01987845018256435,2,3,4,4
0.850375118416816,0.007141067401653718,0.020613922956663276,2,3,3,4
0.9412038407063505,0.022049611626158847,0.029257304996728933,3,4,5,5
0.9378891004416551,0.004009020295665245,0.017065075650163603,1,4,3,3
0.9228341122321547,0.002881483337509395,0.016458753741719057,1,4,2,2
0.19304965410192126,0.004384865948383862,0.019127648451696077,1,1,3,4
0.6137313255052605,0.007266349285893257,0.016468127310686056,1,2,4,2
0.9865307269536217,0.011901779002756198,0.017336274848547262,2,5,4,3
0.9514830717461664,0.004885993485342017,0.018483867506364597,1,4,3,4
0.9142206265808295,0.005637684790779251,0.02109606269578557,2,3,3,4
0.5769509228601686,0.001378100726634928,0.01572462004890113,1,2,1,1
0.847212993930731,0.01152593335003758,0.016561193459715587,1,3,4,2
0.9413955410136292,0.0017539463793535448,0.01584739265898022,1,4,2,1
0.03827119823859058,0.0,0.014749733637351768,1,1,1,1
0.9574369482800015,0.00914557754948634,0.022872283537070433,2,4,4,5
0.9544032443881131,0.00037584565271861676,0.015253474871875467,1,4,1,1
0.5739358306485984,0.003507892758707089,0.01646516723627543,1,2,2,2
0.9333087659153133,0.006765221748935101,0.018050110888263703,1,4,3,3
0.434428258486461,0.002255073916311701,0.016064993367142785,1,1,2,2
0.9863948616872976,0.02167376597344023,0.017546757282531873,2,5,5,3
0.324544897887016,0.0,0.015408702583528274,1,1,1,1
0.8443337669854849,0.025682786269105477,0.027039751156411208,3,3,5,5
0.9705767945847456,0.0023803558005512397,0.016383483278134405,1,5,2,2
0.8279815446577964,0.0010022550739163113,0.016212080874166354,1,3,1,2
0.9355980025944682,0.007141067401653718,0.018096062519590665,1,4,3,3
0.7534473484869635,0.0005011275369581556,0.019531663369766326,1,2,1,4
0.8631092300906202,0.01252818842395389,0.020528750339395434,2,3,4,4
0.7647297490959376,0.011651215234277118,0.02070092800094722,2,2,4,4
0.7453661568927428,0.010022550739163113,0.02445264612151845,2,2,4,5
0.9780419395604294,0.002881483337509395,0.01883372011051649,1,5,2,4
0.9781424426341483,0.014156852919067896,0.04338852403818284,4,5,4,5
0.5494354146775433,0.0020045101478326226,0.01638975581676646,1,2,2,2
0.8476205897297024,0.001252818842395389,0.015870932298340964,1,3,1,1
0.12667295741461426,0.0033826108744675503,0.01581803858774145,1,1,2,1
0.9973329462103827,0.009521423202204959,0.01947880489814789,2,5,4,4
0.9521568145736902,0.01766474567777498,0.022817028814738627,2,4,5,5
0.34385079388122397,0.002630919569030317,0.01616479016155839,1,1,2,2
0.8446315538705781,0.0036331746429466285,0.01687661757935334,1,3,3,3
0.8019047193637784,0.0007516913054372335,0.015622497481734311,1,2,1,1
0.9172487469686226,0.007516913054372335,0.01868694975432263,2,4,4,4
0.9816526055421863,0.004009020295665245,0.02635935690973869,2,5,3,5
0.6704671717876706,0.03833625657729891,0.0260506986744681,3,2,5,5
0.9947012546133703,0.014657980456026053,0.024804295913705372,2,5,4,5
0.9408129954196653,0.042219994988724606,0.03762617537418952,4,4,5,5
0.6807687368438685,0.002881483337509395,0.016454243152140953,1,2,2,2
0.04114484167974137,0.0021297920320721615,0.017013661976769404,1,1,2,3
0.8575945892122979,0.012904034076672509,0.021405637144564216,2,3,4,4
0.830879383283361,0.0007516913054372335,0.015541553542195947,1,3,1,1
0.7698461000154477,0.0002505637684790778,0.015522313058526836,1,2,1,1
0.8552178776356466,0.004384865948383862,0.0196251523865688,2,3,3,4
0.9438187817910764,0.02054622901528438,0.026455312655216695,3,4,5,5
0.9919597541024797,0.022425457278877462,0.07497850862641446,7,5,5,5
0.9944648862733273,0.00814332247557003,0.019095686695857463,2,5,4,4
0.9980457735665749,0.019293410172888992,0.024055467565777516,2,5,5,5
0.9816488832061226,0.007391631170132796,0.0178623928360561,1,5,4,3
0.4937194884765782,0.0033826108744675503,0.01689508280543871,1,1,2,3
0.8097644319622108,0.0018792282635930837,0.015967451867516226,1,2,2,2
0.4537695166732738,0.002255073916311701,0.0163409498279721,1,1,2,2
0.6807780426840276,0.004885993485342017,0.01724334965544205,1,2,3,3
0.7530285856798009,0.0017539463793535448,0.016578284365538883,1,2,2,2
0.9976288719274443,0.014156852919067896,0.021666652277416053,2,5,4,4
0.9302061988062469,0.0032573289902280114,0.017339693029711917,1,4,2,3
0.20386676270293708,0.002505637684790778,0.018002643980750348,1,1,2,3
0.9411219493129498,0.0036331746429466285,0.016997874913246027,1,4,3,3
0.9442114882457934,0.014783262340265592,0.02422944241536433,2,4,4,5
0.8661820185111774,0.0020045101478326226,0.016205667379609982,1,3,2,2
0.12870907524144,0.001378100726634928,0.015658652676321324,1,1,1,1
0.9572117469481497,0.002255073916311701,0.016478276137236802,1,4,2,2
0.5102820227918637,0.005261839138060634,0.017720203547402502,1,1,3,3
0.8072537162872676,0.01854171886745176,0.025212891899315887,2,2,5,5
0.900931886833539,0.0031320471059884726,0.01628136071096758,1,3,2,2
0.7881599934486887,0.015660235529942362,0.023379936298493897,2,2,5,5
0.8475573100166202,0.018416436983212214,0.02420403511000641,2,3,5,5
0.9917438586107868,0.004134302179904784,0.01727266848769974,1,5,3,3
0.868352140436295,0.0021297920320721615,0.0160678124856291,1,3,2,2
0.8686294544730382,0.0036331746429466285,0.01938309582553744,1,3,3,4
0.8582422756873759,0.004009020295665245,0.016343099405817914,1,3,3,2
0.05904555580991519,0.0007516913054372335,0.01571616269344218,1,1,1,1
0.8579240159539324,0.0023803558005512397,0.016346517586982575,1,3,2,2
0.9969644349400796,0.017038336256577292,0.021036649773686453,2,5,5,4
0.903535660910074,0.005512402906539712,0.01728218301259106,1,3,3,3
0.9384065051545047,0.001252818842395389,0.015897995835809604,1,4,1,1
0.8015808761262394,0.002505637684790778,0.01633897644503168,1,2,2,2
0.9729442003212376,0.0032573289902280114,0.016746268588342272,1,5,2,2
0.5473564899859854,0.0011275369581558504,0.017938332840281256,1,2,1,3
0.8468910118612237,0.0020045101478326226,0.016297923032074696,1,3,2,2
0.7718822178422734,0.007266349285893257,0.01944684314230927,2,2,4,4
0.21196656597747615,0.0018792282635930837,0.016192417522724295,1,1,2,2
0.7080069309897505,0.002756201453269856,0.017254485173463,1,2,2,3
0.2946712898080578,0.0037584565271861674,0.018358557689647823,1,1,3,4
0.5422531672426982,0.0032573289902280114,0.016382285152777717,1,2,2,2
0.5474849105801819,0.0010022550739163113,0.015668942458796378,1,2,1,1
0.906396276175002,0.0007516913054372335,0.015361693782768948,1,3,1,1
0.938438145011046,0.005637684790779251,0.017071101515928104,1,4,3,3
0.9547084759453338,0.006013530443497868,0.018066215102616794,1,4,3,3
0.9433702402954047,0.00576296667501879,0.03242000354856538,3,4,3,5
0.7883535549239993,0.001252818842395389,0.017088086704808162,1,2,1,3
0.8260031230399574,0.0005011275369581556,0.01542843641293249,1,3,1,1
0.03488759475671742,0.0002505637684790778,0.015468608851362503,1,1,1,1
0.9942769083021122,0.019919819594086688,0.023662799599614696,2,5,5,5
0.9707312715313876,0.004384865948383862,0.017676542449845678,1,5,3,3
0.5287392261635556,0.004760711601102479,0.017485864323227438,1,2,3,3
0.4352415889163722,0.01716361814081683,0.02654806517731462,2,1,5,5
0.9816004928372949,0.0023803558005512397,0.02749806934432413,2,5,2,5
0.9973199180341599,0.0036331746429466285,0.016443283829025396,1,5,3,2
0.5877680314611843,0.004009020295665245,0.016247249377283154,1,2,3,2
0.9866554252117544,0.018917564520170377,0.018726170740263507,2,5,5,4
0.003480384219528492,0.0005011275369581556,0.014748147883203215,1,1,1,1
0.7885266435509597,0.011400651465798039,0.017217167092500384,1,2,4,3
0.9440104820983553,0.001378100726634928,0.0159204430667569,1,4,1,1
0.9432660148856219,0.001252818842395389,0.01570664816855086,1,4,1,1
0.1747450665088396,0.004259584064144323,0.017450942492978187,1,1,3,3
0.6112987788876542,0.0001252818842395389,0.015393549821664323,1,2,1,1
0.9815018509316076,0.0791781508393886,0.04677735113160296,6,5,5,5
0.9780698570809069,0.01966925582560761,0.02463151918947524,2,5,5,5
0.8122900369814088,0.0017539463793535448,0.015779592859384305,1,3,2,1
0.23109751217669183,0.001252818842395389,0.016041947073517145,1,1,1,2
0.8688825733253674,0.0033826108744675503,0.016566620262801746,1,3,2,2
0.9169714329318794,0.04247055875720369,0.02393029870498506,3,4,5,5
0.4474992415740271,0.0011275369581558504,0.01637065628902166,1,1,1,2
0.9623411260438827,0.0017539463793535448,0.015802639153009945,1,4,2,1
0.8044321855510081,0.006639939864695563,0.018174504491472426,1,2,3,3
0.8392769734429933,0.001252818842395389,0.015814444211671396,1,3,1,1
0.8958750932910476,0.014282134803307436,0.021667533251943028,2,3,4,4
0.9220840615153257,0.01390628915058882,0.024237688336936816,2,4,4,5
0.930295534871775,0.0020045101478326226,0.016828939237953505,1,4,2,3
0.9897561311527888,0.044099223252317694,0.0398628992202142,4,5,5,5
0.9546805584248563,0.001503382610874467,0.01623843963201341,1,4,1,2
0.9487899616041036,0.02981708844901026,0.029552924809000312,3,4,5,5
0.8254540784705665,0.005011275369581556,0.019570708160801812,2,3,3,4
0.42941985531279725,0.0018792282635930837,0.016206160725345087,1,1,2,2
0.9682261393605399,0.010648960160360807,0.018106704691876516,2,4,4,3
0.919882299733667,0.0005011275369581556,0.01537980661904353,1,4,1,1
0.9142559887734345,0.015534953645702823,0.02712446566692502,2,3,5,5
